"id_reserva","codigo_reserva","fecha_reserva","fecha_checkin_programado","fecha_checkout_programado","adultos","ninos","infantes","monto_total_reserva","nombre_propiedad","tipo_propiedad","nombre_ciudad","nombre_pais","nombres","apellidos","email","telefono","nombre_segmento","nombre_motivo","tipo_habitacion","numero_habitacion","nombre_canal","nombre_estado","total_factura","monto_pago","nombre_metodo","total_servicio","nombre_servicio"
110,"RES000110","2025-08-02 10:00:00","2025-08-23","2025-08-26",1,0,0,714.44,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60006290","Turista","Vacaciones","Suite","228","Call Center","Completada",714.44,714.44,"Efectivo",56.95,"Traslado"
110,"RES000110","2025-08-02 10:00:00","2025-08-23","2025-08-26",1,0,0,714.44,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60006290","Turista","Vacaciones","Suite","228","Call Center","Completada",714.44,714.44,"Efectivo",44.07,"Estacionamiento"
145,"RES000145","2025-08-30 10:00:00","2025-10-25","2025-10-27",2,0,0,614.72,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60004255","Corporativo","Negocios","Familiar","137","Call Center","Confirmada",614.72,245.89,"Transferencia",206.79,"Spa"
557,"RES000557","2026-04-29 10:00:00","2026-05-17","2026-05-23",3,0,0,868.41,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","120","Agencia Mayorista","Completada",868.41,868.41,"Convenio Empresa",22.60,"Lavandería"
557,"RES000557","2026-04-29 10:00:00","2026-05-17","2026-05-23",3,0,0,868.41,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","120","Agencia Mayorista","Completada",868.41,868.41,"Convenio Empresa",61.02,"Restaurante"
557,"RES000557","2026-04-29 10:00:00","2026-05-17","2026-05-23",3,0,0,868.41,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60001063","Grupo","Evento","Doble","120","Agencia Mayorista","Completada",868.41,868.41,"Convenio Empresa",167.81,"Spa"
718,"RES000718","2025-05-02 10:00:00","2025-07-30","2025-08-04",3,0,0,628.28,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60008362","Corporativo","Negocios","Doble","220","Agencia Mayorista","Completada",628.28,628.28,"Transferencia",64.41,"Estacionamiento"
718,"RES000718","2025-05-02 10:00:00","2025-07-30","2025-08-04",3,0,0,628.28,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60008362","Corporativo","Negocios","Doble","220","Agencia Mayorista","Completada",628.28,628.28,"Transferencia",15.82,"Lavandería"
485,"RES000485","2025-11-18 10:00:00","2025-12-24","2025-12-30",2,0,0,409.06,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60003515","Corporativo","Negocios","Sencilla","102","Expedia","Confirmada",409.06,163.62,"Efectivo",22.60,"Lavandería"
229,"RES000229","2026-02-20 10:00:00","2026-04-11","2026-04-13",3,0,0,497.88,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60003811","Turista","Vacaciones","Doble","118","Call Center","Completada",497.88,497.88,"Efectivo",206.79,"Spa"
229,"RES000229","2026-02-20 10:00:00","2026-04-11","2026-04-13",3,0,0,497.88,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60003811","Turista","Vacaciones","Doble","118","Call Center","Completada",497.88,497.88,"Efectivo",85.43,"Tour"
559,"RES000559","2026-05-15 10:00:00","2026-06-04","2026-06-06",3,0,0,488.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60000481","Turista","Vacaciones","Doble","320","Walk In","Completada",488.73,488.73,"Tarjeta Crédito",167.81,"Spa"
559,"RES000559","2026-05-15 10:00:00","2026-06-04","2026-06-06",3,0,0,488.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60000481","Turista","Vacaciones","Doble","320","Walk In","Completada",488.73,488.73,"Tarjeta Crédito",88.14,"Tour"
788,"RES000788","2025-10-23 10:00:00","2025-12-31","2026-01-03",3,1,0,968.75,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60004292","Corporativo","Negocios","Familiar","437","Agencia Mayorista","Completada",968.75,968.75,"Tarjeta Débito",88.14,"Tour"
788,"RES000788","2025-10-23 10:00:00","2025-12-31","2026-01-03",3,1,0,968.75,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60004292","Corporativo","Negocios","Familiar","437","Agencia Mayorista","Completada",968.75,968.75,"Tarjeta Débito",76.84,"Traslado"
788,"RES000788","2025-10-23 10:00:00","2025-12-31","2026-01-03",3,1,0,968.75,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60004292","Corporativo","Negocios","Familiar","437","Agencia Mayorista","Completada",968.75,968.75,"Tarjeta Débito",57.97,"Estacionamiento"
52,"RES000052","2025-03-21 10:00:00","2025-05-13","2025-05-18",1,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60002368","Turista","Vacaciones","Doble","413","Web Directa","Completada",682.52,682.52,"Convenio Empresa",44.07,"Estacionamiento"
52,"RES000052","2025-03-21 10:00:00","2025-05-13","2025-05-18",1,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60002368","Turista","Vacaciones","Doble","413","Web Directa","Completada",682.52,682.52,"Convenio Empresa",22.60,"Lavandería"
633,"RES000633","2025-01-30 10:00:00","2025-02-03","2025-02-07",2,0,0,935.64,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60008547","Turista","Vacaciones","Familiar","139","Web Directa","Completada",935.64,935.64,"Convenio Empresa",76.84,"Traslado"
450,"RES000450","2025-10-21 10:00:00","2025-10-22","2025-10-23",1,2,0,215.66,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60005550","Turista","Vacaciones","Suite","233","Expedia","Completada",215.66,215.66,"Tarjeta Débito",61.02,"Restaurante"
900,"RES000900","2026-08-11 10:00:00","2026-08-12","2026-08-13",1,2,1,152.15,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60001100","Turista","Vacaciones","Doble","425","Agencia Mayorista","Completada",152.15,152.15,"Convenio Empresa",47.46,"Restaurante"
405,"RES000405","2025-06-01 10:00:00","2025-07-17","2025-07-21",2,0,0,418.78,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60004995","Corporativo","Negocios","Doble","122","Walk In","Confirmada",418.78,167.51,"Tarjeta Crédito",69.16,"Traslado"
170,"RES000170","2025-10-01 10:00:00","2025-12-21","2025-12-24",1,0,0,411.60,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60000730","Turista","Vacaciones","Sencilla","203","Expedia","Completada",411.60,411.60,"Transferencia",94.92,"Tour"
170,"RES000170","2025-10-01 10:00:00","2025-12-21","2025-12-24",1,0,0,411.60,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60000730","Turista","Vacaciones","Sencilla","203","Expedia","Completada",411.60,411.60,"Transferencia",63.28,"Traslado"
170,"RES000170","2025-10-01 10:00:00","2025-12-21","2025-12-24",1,0,0,411.60,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60000730","Turista","Vacaciones","Sencilla","203","Expedia","Completada",411.60,411.60,"Transferencia",44.07,"Estacionamiento"
712,"RES000712","2025-05-10 10:00:00","2025-08-01","2025-08-06",1,1,0,680.26,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006808","Turista","Vacaciones","Doble","418","Call Center","Completada",680.26,680.26,"Tarjeta Débito",44.07,"Estacionamiento"
712,"RES000712","2025-05-10 10:00:00","2025-08-01","2025-08-06",1,1,0,680.26,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60006808","Turista","Vacaciones","Doble","418","Call Center","Completada",680.26,680.26,"Tarjeta Débito",20.34,"Lavandería"
192,"RES000192","2026-02-04 10:00:00","2026-02-17","2026-02-18",1,2,1,132.21,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60005328","Turista","Vacaciones","Sencilla","408","Web Directa","Completada",132.21,132.21,"Tarjeta Crédito",47.46,"Restaurante"
513,"RES000513","2025-12-16 10:00:00","2026-02-18","2026-02-22",2,0,0,320.92,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000767","Turista","Vacaciones","Sencilla","109","Expedia","Completada",320.92,320.92,"Transferencia",76.84,"Traslado"
473,"RES000473","2025-11-06 10:00:00","2025-11-30","2025-12-06",2,0,0,1539.63,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Familiar","139","Agencia Mayorista","Completada",1539.63,1539.63,"Tarjeta Crédito",22.60,"Lavandería"
473,"RES000473","2025-11-06 10:00:00","2025-11-30","2025-12-06",2,0,0,1539.63,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Familiar","139","Agencia Mayorista","Completada",1539.63,1539.63,"Tarjeta Crédito",61.02,"Restaurante"
473,"RES000473","2025-11-06 10:00:00","2025-11-30","2025-12-06",2,0,0,1539.63,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000407","Turista","Vacaciones","Familiar","139","Agencia Mayorista","Completada",1539.63,1539.63,"Tarjeta Crédito",167.81,"Spa"
69,"RES000069","2025-03-17 10:00:00","2025-05-26","2025-05-30",3,0,0,480.48,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60006771","Turista","Vacaciones","Doble","118","Walk In","Completada",480.48,480.48,"Tarjeta Débito",69.16,"Traslado"
878,"RES000878","2026-04-07 10:00:00","2026-06-15","2026-06-18",3,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60005402","Corporativo","Negocios","Doble","220","Web Directa","Completada",531.10,531.10,"Tarjeta Crédito",94.92,"Tour"
878,"RES000878","2026-04-07 10:00:00","2026-06-15","2026-06-18",3,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60005402","Corporativo","Negocios","Doble","220","Web Directa","Completada",531.10,531.10,"Tarjeta Crédito",63.28,"Traslado"
878,"RES000878","2026-04-07 10:00:00","2026-06-15","2026-06-18",3,0,0,531.10,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60005402","Corporativo","Negocios","Doble","220","Web Directa","Completada",531.10,531.10,"Tarjeta Crédito",44.07,"Estacionamiento"
679,"RES000679","2025-03-31 10:00:00","2025-05-20","2025-05-22",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60009361","Turista","Vacaciones","Sencilla","310","Convenio Empresa","Completada",432.79,432.79,"Tarjeta Débito",186.45,"Spa"
679,"RES000679","2025-03-31 10:00:00","2025-05-20","2025-05-22",3,0,0,432.79,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60009361","Turista","Vacaciones","Sencilla","310","Convenio Empresa","Completada",432.79,432.79,"Tarjeta Débito",88.14,"Tour"
375,"RES000375","2025-05-16 10:00:00","2025-06-01","2025-06-05",2,0,0,459.01,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60008325","Corporativo","Negocios","Doble","314","Agencia Mayorista","Completada",459.01,459.01,"Transferencia",63.28,"Traslado"
415,"RES000415","2025-06-25 10:00:00","2025-08-20","2025-08-22",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60007585","Corporativo","Negocios","Doble","324","Expedia","Completada",495.73,495.73,"Efectivo",186.45,"Spa"
415,"RES000415","2025-06-25 10:00:00","2025-08-20","2025-08-22",2,0,0,495.73,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60007585","Corporativo","Negocios","Doble","324","Expedia","Completada",495.73,495.73,"Efectivo",88.14,"Tour"
729,"RES000729","2025-08-04 10:00:00","2025-08-14","2025-08-18",3,0,0,447.03,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000111","Turista","Vacaciones","Doble","123","Booking","Completada",447.03,447.03,"Efectivo",76.84,"Traslado"
680,"RES000680","2025-04-08 10:00:00","2025-05-29","2025-06-01",1,1,0,470.93,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Sencilla","410","Booking","Completada",470.93,470.93,"Transferencia",88.14,"Tour"
680,"RES000680","2025-04-08 10:00:00","2025-05-29","2025-06-01",1,1,0,470.93,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Sencilla","410","Booking","Completada",470.93,470.93,"Transferencia",76.84,"Traslado"
680,"RES000680","2025-04-08 10:00:00","2025-05-29","2025-06-01",1,1,0,470.93,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Carlos","Rodriguez","carlos.rodriguez@mail.com","60009620","Turista","Vacaciones","Sencilla","410","Booking","Completada",470.93,470.93,"Transferencia",64.41,"Estacionamiento"
408,"RES000408","2025-06-25 10:00:00","2025-08-13","2025-08-14",3,2,1,170.63,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60005772","Corporativo","Negocios","Doble","422","Expedia","Completada",170.63,170.63,"Transferencia",47.46,"Restaurante"
689,"RES000689","2025-03-27 10:00:00","2025-05-26","2025-06-01",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000851","Turista","Vacaciones","Doble","113","Web Directa","Completada",887.05,887.05,"Transferencia",22.60,"Lavandería"
689,"RES000689","2025-03-27 10:00:00","2025-05-26","2025-06-01",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000851","Turista","Vacaciones","Doble","113","Web Directa","Completada",887.05,887.05,"Transferencia",61.02,"Restaurante"
689,"RES000689","2025-03-27 10:00:00","2025-05-26","2025-06-01",3,0,0,887.05,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60000851","Turista","Vacaciones","Doble","113","Web Directa","Completada",887.05,887.05,"Transferencia",186.45,"Spa"
674,"RES000674","2025-03-19 10:00:00","2025-05-03","2025-05-06",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60008066","Familiar","Visita Familiar","Sencilla","209","Expedia","Completada",422.62,422.62,"Tarjeta Débito",94.92,"Tour"
674,"RES000674","2025-03-19 10:00:00","2025-05-03","2025-05-06",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60008066","Familiar","Visita Familiar","Sencilla","209","Expedia","Completada",422.62,422.62,"Tarjeta Débito",63.28,"Traslado"
674,"RES000674","2025-03-19 10:00:00","2025-05-03","2025-05-06",2,0,0,422.62,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60008066","Familiar","Visita Familiar","Sencilla","209","Expedia","Completada",422.62,422.62,"Tarjeta Débito",44.07,"Estacionamiento"
11,"RES000011","2025-02-01 10:00:00","2025-02-13","2025-02-19",1,0,0,723.99,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60002849","Familiar","Visita Familiar","Sencilla","303","Agencia Mayorista","Completada",723.99,723.99,"Tarjeta Crédito",15.82,"Lavandería"
11,"RES000011","2025-02-01 10:00:00","2025-02-13","2025-02-19",1,0,0,723.99,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60002849","Familiar","Visita Familiar","Sencilla","303","Agencia Mayorista","Completada",723.99,723.99,"Tarjeta Crédito",47.46,"Restaurante"
11,"RES000011","2025-02-01 10:00:00","2025-02-13","2025-02-19",1,0,0,723.99,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Elena","Navarro","elena.navarro@mail.com","60002849","Familiar","Visita Familiar","Sencilla","303","Agencia Mayorista","Completada",723.99,723.99,"Tarjeta Crédito",186.11,"Spa"
630,"RES000630","2025-02-03 10:00:00","2025-02-04","2025-02-05",1,2,0,253.12,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Jorge","Flores","jorge.flores@mail.com","60007770","Turista","Vacaciones","Familiar","238","Convenio Empresa","Completada",253.12,253.12,"Tarjeta Crédito",61.02,"Restaurante"
575,"RES000575","2026-05-31 10:00:00","2026-07-06","2026-07-12",2,0,0,933.49,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60004625","Corporativo","Negocios","Doble","324","Booking","Completada",933.49,933.49,"Transferencia",15.82,"Lavandería"
575,"RES000575","2026-05-31 10:00:00","2026-07-06","2026-07-12",2,0,0,933.49,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60004625","Corporativo","Negocios","Doble","324","Booking","Completada",933.49,933.49,"Transferencia",47.46,"Restaurante"
575,"RES000575","2026-05-31 10:00:00","2026-07-06","2026-07-12",2,0,0,933.49,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Laura","Hernandez","laura.hernandez@mail.com","60004625","Corporativo","Negocios","Doble","324","Booking","Completada",933.49,933.49,"Transferencia",206.79,"Spa"
659,"RES000659","2025-03-11 10:00:00","2025-04-10","2025-04-16",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004181","Turista","Vacaciones","Sencilla","305","Booking","Completada",744.67,744.67,"Tarjeta Crédito",15.82,"Lavandería"
659,"RES000659","2025-03-11 10:00:00","2025-04-10","2025-04-16",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004181","Turista","Vacaciones","Sencilla","305","Booking","Completada",744.67,744.67,"Tarjeta Crédito",47.46,"Restaurante"
659,"RES000659","2025-03-11 10:00:00","2025-04-10","2025-04-16",3,0,0,744.67,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60004181","Turista","Vacaciones","Sencilla","305","Booking","Completada",744.67,744.67,"Tarjeta Crédito",206.79,"Spa"
739,"RES000739","2025-08-28 10:00:00","2025-09-17","2025-09-19",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60002701","Turista","Vacaciones","Doble","325","Agencia Mayorista","Completada",507.37,507.37,"Efectivo",186.45,"Spa"
739,"RES000739","2025-08-28 10:00:00","2025-09-17","2025-09-19",3,0,0,507.37,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60002701","Turista","Vacaciones","Doble","325","Agencia Mayorista","Completada",507.37,507.37,"Efectivo",88.14,"Tour"
279,"RES000279","2026-07-24 10:00:00","2026-08-03","2026-08-07",3,0,0,744.44,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Gabriela","Ortiz","gabriela.ortiz@mail.com","60005661","Turista","Vacaciones","Suite","330","Walk In","Completada",744.44,744.44,"Tarjeta Débito",56.95,"Traslado"
9,"RES000009","2025-01-16 10:00:00","2025-01-26","2025-01-30",3,0,0,320.92,"Hotel Central San José","Urbano","San José","Costa Rica","Maria","Lopez","maria.lopez@mail.com","60002331","Turista","Vacaciones","Sencilla","103","Expedia","Completada",320.92,320.92,"Convenio Empresa",76.84,"Traslado"
716,"RES000716","2025-05-14 10:00:00","2025-08-09","2025-08-12",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60007844","Turista","Vacaciones","Doble","419","Expedia","Completada",598.90,598.90,"Tarjeta Crédito",88.14,"Tour"
716,"RES000716","2025-05-14 10:00:00","2025-08-09","2025-08-12",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60007844","Turista","Vacaciones","Doble","419","Expedia","Completada",598.90,598.90,"Tarjeta Crédito",76.84,"Traslado"
716,"RES000716","2025-05-14 10:00:00","2025-08-09","2025-08-12",3,1,0,598.90,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60007844","Turista","Vacaciones","Doble","419","Expedia","Completada",598.90,598.90,"Tarjeta Crédito",64.41,"Estacionamiento"
897,"RES000897","2026-04-19 10:00:00","2026-07-16","2026-07-20",3,0,0,488.16,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60000323","Grupo","Evento","Doble","125","Booking","Completada",488.16,488.16,"Tarjeta Crédito",76.84,"Traslado"
736,"RES000736","2025-09-01 10:00:00","2025-09-18","2025-09-23",3,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60001924","Turista","Vacaciones","Doble","424","Booking","Completada",682.52,682.52,"Tarjeta Débito",44.07,"Estacionamiento"
736,"RES000736","2025-09-01 10:00:00","2025-09-18","2025-09-23",3,1,0,682.52,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Fernando","Morales","fernando.morales@mail.com","60001924","Turista","Vacaciones","Doble","424","Booking","Completada",682.52,682.52,"Tarjeta Débito",22.60,"Lavandería"
565,"RES000565","2026-05-07 10:00:00","2026-06-02","2026-06-04",2,0,0,402.17,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60002035","Corporativo","Negocios","Doble","122","Call Center","Confirmada",402.17,160.87,"Convenio Empresa",206.79,"Spa"
566,"RES000566","2026-05-15 10:00:00","2026-06-11","2026-06-14",3,0,0,414.26,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Luis","Fernandez","luis.fernandez@mail.com","60002294","Turista","Vacaciones","Doble","222","Walk In","Confirmada",414.26,165.70,"Efectivo",85.43,"Tour"
457,"RES000457","2025-10-21 10:00:00","2025-10-29","2025-10-31",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60007363","Grupo","Evento","Suite","135","Expedia","Completada",647.49,647.49,"Convenio Empresa",206.79,"Spa"
457,"RES000457","2025-10-21 10:00:00","2025-10-29","2025-10-31",3,0,0,647.49,"Hotel Central San José","Urbano","San José","Costa Rica","Lucia","Silva","lucia.silva@mail.com","60007363","Grupo","Evento","Suite","135","Expedia","Completada",647.49,647.49,"Convenio Empresa",94.92,"Tour"
85,"RES000085","2025-04-02 10:00:00","2025-06-27","2025-06-29",2,0,0,402.17,"Hotel Central San José","Urbano","San José","Costa Rica","Paula","Vargas","paula.vargas@mail.com","60000915","Corporativo","Negocios","Doble","122","Booking","Confirmada",402.17,160.87,"Efectivo",206.79,"Spa"
592,"RES000592","2026-06-24 10:00:00","2026-08-16","2026-08-21",1,1,0,1066.72,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60009028","Turista","Vacaciones","Suite","428","Agencia Mayorista","Completada",1066.72,1066.72,"Tarjeta Crédito",44.07,"Estacionamiento"
592,"RES000592","2026-06-24 10:00:00","2026-08-16","2026-08-21",1,1,0,1066.72,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Jose","Martinez","jose.martinez@mail.com","60009028","Turista","Vacaciones","Suite","428","Agencia Mayorista","Completada",1066.72,1066.72,"Tarjeta Crédito",22.60,"Lavandería"
687,"RES000687","2025-04-08 10:00:00","2025-06-05","2025-06-09",3,0,0,528.84,"Ecohotel Arenal","Ecohotel","La Fortuna","Costa Rica","Valeria","Torres","valeria.torres@mail.com","60000333","Grupo","Evento","Doble","312","Booking","Completada",528.84,528.84,"Tarjeta Crédito",63.28,"Traslado"
553,"RES000553","2026-04-25 10:00:00","2026-05-09","2026-05-11",2,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000027","Turista","Vacaciones","Doble","119","Convenio Empresa","Completada",507.37,507.37,"Efectivo",206.79,"Spa"
553,"RES000553","2026-04-25 10:00:00","2026-05-09","2026-05-11",2,0,0,507.37,"Hotel Central San José","Urbano","San José","Costa Rica","Camila","Rivera","camila.rivera@mail.com","60000027","Turista","Vacaciones","Doble","119","Convenio Empresa","Completada",507.37,507.37,"Efectivo",94.92,"Tour"
288,"RES000288","2026-08-09 10:00:00","2026-08-28","2026-08-29",3,2,1,227.47,"Boutique Manuel Antonio","Boutique","Manuel Antonio","Costa Rica","Ricardo","Rojas","ricardo.rojas@mail.com","60007992","Corporativo","Negocios","Suite","432","Booking","Completada",227.47,227.47,"Tarjeta Débito",47.46,"Restaurante"
774,"RES000774","2025-09-25 10:00:00","2025-11-19","2025-11-20",2,2,0,224.76,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Miguel","Mendoza","miguel.mendoza@mail.com","60000666","Familiar","Visita Familiar","Suite","234","Agencia Mayorista","Completada",224.76,224.76,"Tarjeta Débito",61.02,"Restaurante"
398,"RES000398","2025-06-01 10:00:00","2025-07-10","2025-07-13",3,0,0,521.61,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003182","Corporativo","Negocios","Doble","220","Walk In","Completada",521.61,521.61,"Tarjeta Débito",85.43,"Tour"
398,"RES000398","2025-06-01 10:00:00","2025-07-10","2025-07-13",3,0,0,521.61,"Resort Pacífico Jacó","Resort","Jacó","Costa Rica","Andres","Perez","andres.perez@mail.com","60003182","Corporativo","Negocios","Doble","220","Walk In","Completada",521.61,521.61,"Tarjeta Débito",63.28,"Traslado"
